UMAP1,UMAP2
3.665947,1.6396275
0.6178865,0.51103956
-0.6637061,9.375944
0.7375936,3.161376
-0.62520796,2.942108
1.0095327,3.9731183
0.8193639,2.685433
0.6069306,2.6013713
-0.58962065,12.006901
-1.0084319,9.881422
-1.4539279,5.0869007
-1.5351176,5.059226
0.5873098,6.7385864
-1.2307357,14.843675
1.3068967,1.8392678
-0.72788846,8.002595
-0.20716815,2.6553688
-1.5789641,4.922553
0.892331,6.101102
0.59276474,0.6583694
-0.422657,8.807148
-0.77916497,6.043987
0.23618463,0.0898537
-1.1948917,5.7350597
14.422007,0.33739346
0.44851512,1.1642752
-0.75577414,2.6532154
-1.2590332,14.770058
-1.0050163,11.583518
-1.3961675,5.31854
-0.024371084,1.5253825
14.145202,0.14149335
-1.0345774,12.767804
-0.7665276,11.28759
-0.6454566,10.518807
-0.20104416,8.929827
-0.95456046,4.993731
0.38335314,1.1780226
-0.86146456,3.2896998
0.06373896,3.1115084
-0.60614914,9.649555
0.16357821,-0.42336303
0.108510256,0.6804663
15.198298,0.63917655
0.97125113,3.94291
0.5173741,6.7940497
-0.78034896,3.7200289
-0.62194276,9.356617
0.89896756,5.2311716
-0.84704494,5.2250376
-0.31462455,9.04985
-1.1414366,11.732629
1.0185273,6.0782566
-0.12060889,1.4620278
0.44275346,0.69988555
-0.6938758,9.399724
-0.8465358,3.3767037
-1.3151687,5.766248
-0.30016267,3.0175438
-0.15969886,-1.6231853
-0.606006,9.529228
0.42046458,0.6581577
-1.3914583,6.042666
-1.5831932,5.099369
-0.584757,8.729999
-1.4332919,5.26503
-0.35196576,1.509316
0.54141444,0.528379
-0.9614801,11.326717
-0.04872515,6.8090897
-0.13969366,4.3918138
0.76819277,3.3941386
-0.01842465,8.339802
0.063692056,0.87916154
1.5080823,2.688401
14.482193,0.3566346
1.1681523,4.010487
-0.17850024,-1.6964195
-0.92919904,12.154803
0.24982129,0.32885268
0.13333115,1.8072369
-1.53429,4.9464774
0.51961416,6.9555216
1.411075,4.5927253
1.0171552,5.9020596
1.3567226,4.608185
0.26187092,6.7258935
0.778384,5.8466134
-1.3288001,6.048183
-0.4078386,2.0484529
-0.88873374,6.2317
0.40060094,6.1872916
0.6542914,6.2023916
0.47955456,7.8489337
-1.1537726,5.979358
-1.045005,13.22382
1.2176229,2.0830758
0.8924242,4.3426647
0.124286994,1.6865836
-0.089186296,1.1344724
-0.94786674,10.695094
0.64545804,6.1822586
-0.7968461,9.443312
-0.6922053,6.8791018
0.5610494,0.38349319
-1.0457695,6.7413573
0.50022465,6.398179
-0.75614625,8.334281
0.32715195,6.689428
0.09952227,1.9452987
-0.5995282,2.742541
-0.92139125,12.325207
-0.03680537,2.3530712
0.34469303,0.82080925
-1.0348191,6.402281
-0.77367437,4.7796836
1.3391271,5.0287447
2.1020494,2.5239823
-0.3059849,9.67026
0.46002275,6.524077
-0.60413563,7.1528654
-0.88605946,6.066672
-0.3235326,7.5670485
-0.93192464,3.2079775
-0.95666397,6.0136156
1.8896762,2.5888152
1.1167239,3.4926414
-0.9640179,5.803988
1.2713069,3.685833
0.56037045,4.352826
0.36117288,0.517895
-0.7579901,2.8743415
0.67549074,6.3201523
-0.5837427,10.190927
0.49686697,0.571966
14.275388,0.25036767
1.327219,2.7276802
-1.2619423,4.3086205
14.223901,0.21735108
1.3079387,2.4777102
-1.0148139,6.5452023
-0.8679384,11.91894
1.0382177,2.5786169
-0.025640888,7.175579
0.44347653,0.50255364
-0.4569652,5.725463
-0.73554623,9.196028
-0.83997536,12.798809
-0.83346087,3.3967705
-1.3731115,5.8948975
15.391755,0.7879365
-0.8752589,10.008118
-0.5232282,9.330561
-1.3427339,5.0001388
0.21711315,4.023701
0.4609676,6.4323173
-0.33882037,9.181793
-0.6651861,10.94462
-1.0786211,12.606112
-0.6590286,9.480776
0.927894,5.2451735
-0.20222752,1.8519704
-0.045307804,2.9671078
1.2488252,4.789262
0.21598788,0.7773951
0.91480047,4.3219876
-1.2505618,5.4625483
1.0270193,1.6080995
1.3257006,4.703458
-0.6246352,2.8709645
-0.20274955,-1.7972146
-0.66943,9.295368
-0.2260622,9.465811
-1.4732555,5.6765547
0.16175768,-2.1692371
14.38607,0.3260389
1.8156793,3.4435632
-1.1433786,14.422828
-1.2207961,14.793233
-0.1790748,9.002093
0.9593379,0.9911567
0.86838645,5.2002106
-1.3412442,4.87767
-0.96056455,11.880142
-0.79069537,3.2040017
-0.60612696,10.779894
1.0413507,2.8392518
-0.105497666,8.811082
-0.43644968,9.7228985
0.34231326,1.0090166
-0.2127537,7.6810327
0.8380981,5.120871
-0.32758567,8.960086
-1.2562487,12.125309
0.964944,1.5515796
0.25665224,-2.595297
0.30182514,0.18914996
14.1049185,0.11489898
-1.2419878,14.876013
0.18136643,6.024422
-0.9436432,13.170869
-1.5002791,5.0104527
-0.9107679,3.3501108
1.5507685,2.7859294
0.44978607,5.8111997
-0.7110563,9.889033
0.9490725,2.9998574
0.6752156,2.7778327
-0.92338747,7.3948865
0.9639858,5.690294
1.0429724,1.9149059
14.166615,0.164011
0.22807512,0.74119407
1.0819085,2.9836643
0.19506802,0.9195397
-1.2400981,12.55858
-0.63873506,9.199562
-0.37186354,6.4892597
0.13872328,1.0813106
1.2004293,4.72189
0.17113519,7.983195
-0.17709373,-1.6900662
-0.6912296,2.9968076
-1.5174204,4.8145
-0.7347791,10.159459
