UMAP1,UMAP2
-1.3955783,5.322343
-1.7116158,4.974473
-1.267979,7.879497
-0.08488873,1.9555364
-0.014587353,2.4133499
-1.8497171,5.462687
-1.6484898,6.6002502
-0.76552963,5.1023912
-1.5734048,6.6695075
-0.19487272,1.8437866
-1.335737,6.3090286
-1.1401892,3.433025
-1.7532525,5.465718
-1.0047553,7.5666075
13.605631,-0.4038594
-1.3015614,7.707585
-1.2179027,7.632924
-2.3757222,6.1226707
-0.89894056,8.439853
-1.2531469,4.995789
13.976567,-0.80557317
-0.003249765,2.535721
-1.4932618,7.589831
14.335362,-0.6586681
-1.8106096,6.278297
12.735983,-0.71161616
12.250576,-1.2594513
-2.0759041,6.517613
13.262043,-1.3986003
-1.6084478,5.9176984
12.476386,-1.2709268
-1.537073,7.8102345
12.824169,-0.7059276
0.06462907,1.7252582
-0.6444334,6.5810485
-1.6548135,6.1531134
-1.1435562,4.239749
-1.7084632,6.7020683
12.426196,-1.3102894
-0.8299475,7.6419277
-1.3451923,5.4924946
11.872417,-1.4792129
8.371283,10.757126
-1.8155115,4.8805046
-1.2594748,4.3742085
-1.9353949,5.3030467
-1.501041,5.4750915
12.126477,-1.6234206
-1.4702793,4.1226583
-1.5737084,5.444527
-1.1679251,5.91829
13.763249,-1.2377377
12.151928,-1.1294589
13.828269,-1.0664972
-1.342449,6.1801944
-1.5068802,6.9782233
0.09045002,2.0203202
-0.45763442,7.699837
-0.91440886,7.5572066
-0.9927257,6.1398697
13.555526,-0.9957756
-1.7648202,7.045335
-1.3585447,7.5019674
-0.62057495,5.8318267
-1.7388009,6.3562675
14.165742,-0.83360547
13.212399,-1.2874871
-1.6273962,7.3676677
-0.89739305,8.053357
14.047683,-0.6945526
-0.59077096,6.9033704
13.921617,-0.95034605
0.21870166,2.057924
-1.6986722,5.2040644
-1.6308316,5.355686
-1.4219042,6.6746383
-1.7869626,6.2727118
-1.3544272,7.251536
0.37714002,1.487772
-0.0768512,2.174352
-1.8689604,6.516625
-2.009513,5.9705276
-1.6122624,6.750325
-2.0428927,6.933003
12.401418,-1.3050696
-0.22841126,2.4598553
-1.7932516,4.53461
-0.60481024,6.2783685
13.079126,0.056171592
-0.61496747,6.177102
-0.4960201,6.876819
-0.6941588,4.80412
-1.9095286,6.037338
0.34408623,1.6396674
-1.7439986,6.442356
-0.9767934,5.6706815
14.002076,-1.3000418
-1.5095973,4.37926
-0.65818727,6.163626
14.3770895,-0.91832656
12.166686,-1.3261592
-0.26200306,7.3988776
0.38644212,1.9506733
-0.79828334,3.0670428
14.073224,-1.0628417
-0.07129267,2.2936141
-0.559775,6.015954
-0.88366336,3.1510978
-0.29231328,6.6284294
-1.2818998,5.8310723
-0.943409,4.711424
-0.45152846,2.4658003
-1.0416752,8.149052
12.878365,-1.1238124
-1.1086247,6.1736593
14.325612,-0.7076443
-1.026671,8.591336
-1.9012731,6.5257072
-1.6264647,5.8162208
14.3731365,-1.2657834
14.191645,-0.42178378
-1.7106345,6.837551
14.7073145,-0.7683394
-1.4652317,5.768538
12.731738,-0.85983443
-1.3997768,8.124055
12.130709,-1.1960473
-1.8089803,7.023996
-0.53559136,6.338535
13.558674,-0.7814363
14.745185,-0.9954612
-0.34130785,1.9241154
-1.0869212,7.6879873
-1.6659211,7.215632
-2.2135189,6.1731462
13.873098,-0.5926666
12.920854,-0.6080187
-1.7569519,4.2707543
