UMAP1,UMAP2
6.4091697,-1.0168293
-8.616069,4.2851872
-8.265202,4.5444193
6.1825047,-1.0001603
5.0483403,-0.86099
-7.677038,4.285998
-2.5502443,2.0813916
5.6909137,0.22342959
-7.818173,4.1765556
-7.400354,4.043927
-8.399878,4.412354
4.4241223,-1.1333208
6.16133,-0.24857995
-8.893026,5.0522428
-8.653077,4.7483993
-8.960677,4.753403
-8.669091,4.4554725
-9.387127,4.971344
-9.554899,4.6692367
-7.8426576,5.1364946
4.455884,-0.95477986
-8.985291,5.1692457
-7.7221317,4.4403787
-7.3379264,4.734087
-2.6314204,2.3039942
-9.016274,5.0886965
-8.439241,4.2683415
-8.686199,4.8001375
-8.091579,4.274579
6.4500356,-0.51661545
-7.558615,4.18449
-8.466821,5.0896964
4.93861,-0.8919879
-6.655536,3.4160032
-8.12398,4.49865
-5.9205475,3.3626661
-7.464911,4.3645725
-6.488688,3.7377775
5.555947,-0.45483235
-9.341188,4.719885
6.1148973,-0.588924
-3.5980606,2.692948
-8.1096325,3.9412413
6.645878,10.97698
-3.6409318,2.208997
-7.8353443,4.329588
6.693183,-0.6103117
-8.120137,4.68063
-6.6787467,3.394266
-8.417487,3.76929
-3.5320442,2.4282331
-9.172618,5.005516
-2.9091878,1.995296
-7.7897673,3.9224691
-8.372937,4.91106
-3.1095943,2.1090555
-8.252529,5.0036435
6.2723536,-0.60762835
-7.9215465,5.0534983
-7.9302907,3.5329118
-8.0246525,5.082218
-6.437001,3.6582835
-2.9139225,1.9374055
-2.7807386,2.3686361
5.8967576,-1.0642244
6.067473,-0.66374195
-7.320375,4.3146496
4.213236,-1.0372685
5.624106,-1.0938065
4.3446393,-0.9867841
-2.8360126,2.0667892
-8.149062,4.644561
-6.73915,3.6706495
6.9337316,-0.83791906
-8.134737,5.160464
-9.3082485,4.989944
-8.4757595,4.9706163
-6.711125,4.2119813
5.4434443,-0.9152062
-7.7220798,4.5389123
-7.4827847,4.4054923
6.5610504,-0.93460244
-9.337649,4.9914284
-5.7173667,3.1343882
-7.0463433,3.7473292
5.5657477,0.28652537
-8.608782,5.0680227
-9.580903,4.8834705
5.816466,-0.28055617
-6.11055,3.3020494
7.051922,-0.5192694
-9.199926,4.8528295
-3.381197,2.6489925
-7.8838763,4.786907
4.8831196,-1.1959548
-9.870504,4.9191256
-9.426978,5.005196
-9.488575,5.080057
-2.926281,1.9521646
-7.808914,4.92174
-7.3520913,4.3791375
-7.576887,4.973067
-8.636519,5.001848
-9.155795,4.8440623
